,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB
32565,PB & Jam,160100,PBreezy,2024-01-01,9:24:06 AM,Goran Bregovic,La Nuit,Ederlezi,0,0,,MERLIN - Wrasse Records,0731455835021,0,0
32566,PB & Jam,160100,PBreezy,2024-01-01,9:26:19 AM,Cowboy Junkies,Hard to Build. Easy to Break,Such Ferocious Beauty,0,0,Rock,Latent Recordings,628055661832,0,0
32567,PB & Jam,160100,PBreezy,2024-01-01,9:30:36 AM,Generationals,Dirt Diamond,Dirt Diamond,0,0,,MERLIN - Polyvinyl Records,644110047403,0,0
32568,PB & Jam,160100,PBreezy,2024-01-01,9:34:23 AM,Brittany Howard,What Now,What Now,0,0,,Brittany Howard PS/ Island,602458631135,0,0
32569,PB & Jam,160100,PBreezy,2024-01-01,9:37:56 AM,Sleater-Kinney,Say It Like You Mean It,Say It Like You Mean It,0,0,,Loma Vista Recordings,00888072542860,0,0
32570,PB & Jam,160100,PBreezy,2024-01-01,9:41:15 AM,Junior Boys,Waiting Game,Waiting Game,0,0,,MERLIN - City Slang,4250506844455,0,0
32571,PB & Jam,160100,PBreezy,2024-01-01,9:49:21 AM,Christopher McBride,"Stand Your Ground, Pt. 2 (Confrontation)",Ramon,0,0,Jazz,DISTROKID,197547219887,0,0
32572,PB & Jam,160100,PBreezy,2024-01-01,9:53:45 AM,Gerry Gibbs & Thrasher People,Smells Like Teen Spirit,Family,0,0,Jazz,MERLIN - Whaling City Sound,687606013827,0,0
32573,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:00:27 AM,She & Him,Darlin’,Darlin',0,0,,UMG - Fantasy Records,00888072441958,0,0
32574,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:03:22 AM,Easy O’hare,B.I.G. (Bitch I’m God),B.I.G. (Bitch I’m God),0,0,Hip Hop/Rap,VYDIA - Up 3,617513696660,0,0
32575,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:03:23 AM,ohwshe.,richardgear.,cantluvme.,0,0,,,,0,0
32576,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:10:59 AM,rivan,paper tabs,paper tabs,0,0,Electronic,DISTROKID,197982487643,0,0
32577,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:14:03 AM,Astrocolor,Nightflight,Moonlighting – AstroJazz Vol.1,0,0,Jazz,Amelia Recordings,197368398563,0,0
32578,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:19:05 AM,Arlo Parks,Impurities,Impurities,0,0,,Transgressive,5400863129705,0,0
32579,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:22:31 AM,Chancha Via Circuito,El árbol y el hacha,La Estrella,0,0,,MERLIN - WONDERWHEEL RECORDINGS,674276555542,0,0
32580,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:26:48 AM,Kimi Djabaté,Dindin,Putumayo Discovery Presents Acoustic World 2,0,0,Folk,Cumbancha,853001008656,0,0
32581,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:31:05 AM,Pinc Louds,Semáforo,La Atómica,0,0,,Pinc Louds,,0,0
32582,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:36:10 AM,Born74,Freedom To Choose,Mind Vibrations,0,0,Jazz,MERLIN - Tru Thoughts,5060609666279,0,0
32583,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:40:12 AM,Jack Johnson,One Step Ahead,One Step Ahead,0,0,Rock,UMG - Jack Johnson 2022,00602445753901,1,0
32584,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:43:25 AM,Sigur Rós,Gold,ÁTTA,0,0,,BMG Rights Management (UK) Limited,4050538920420,0,0
32585,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:48:35 AM,Joanna Newsom,"Time, As a Symptom",Divers,0,0,Folk,MERLIN - Drag City Records,781484056126,0,0
32586,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:54:01 AM,Junior Santos,Pri Pri,Conpambiche,0,0,,Junior Santos,195079389115,0,0
32587,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:58:20 AM,Chicago,Beginnings - Remastered,Chicago Transit Authority,0,0,Rock,Rhino,081227617165,0,0
32588,"WRUV 1/1/24, 10:00 AM",64581,Program Director,2024-01-01,10:59:40 AM,Garrett Saracho,Caló,Garrett Saracho JID015,0,0,,MERLIN - Jazz Is Dead,634457117211,0,0
32589,Score keeper,160092,Vostalavista,2024-01-01,11:05:58 AM,Bahamas,I'm Still,BOOTCUT,0,0,,Brushfire / Republic Records,00602458198782,0,0
32590,Score keeper,160092,Vostalavista,2024-01-01,11:09:43 AM,Donald Vega,Isabel: The Enchanting Nature of You,As I Travel,0,0,Jazz,MERLIN - Tiger Turn,634164019204,0,0
32591,Score keeper,160092,Vostalavista,2024-01-01,11:15:44 AM,Maribou State,Blackoak,Blackoak,0,0,Electronic,MERLIN - Ninja Tune,5054429177756,0,0
32592,Score keeper,160092,Vostalavista,2024-01-01,11:19:23 AM,Leon Lee Dorsey,Barbara,Cantaloupe Island,0,0,Jazz,Jazz Avenue 1,195269216177,0,0
32593,Score keeper,160092,Vostalavista,2024-01-01,11:24:21 AM,Sampa the Great,"Never Forget [Feat. Chef 187, Tio Nason, Mwanjé]",Never Forget,0,0,,UMG - Concord Loma Vista,00888072447721,0,0
32594,Score keeper,160092,Vostalavista,2024-01-01,11:27:55 AM,King Tuff,Smalltown Stardust,Smalltown Stardust,0,0,,Subpop Record Group,098787905878,0,0
32595,Score keeper,160092,Vostalavista,2024-01-01,11:31:01 AM,Sylvan Esso,Sunburn,Sunburn,0,0,,UMG - Concord Loma Vista,00888072454408,0,0
32596,Score keeper,160092,Vostalavista,2024-01-01,11:34:11 AM,The Young Love Scene,Girl On Down The Hall,Gush,0,0,Rock,DISTROKID - Bad Dummy Records,197210948014,0,0
32597,Score keeper,160092,Vostalavista,2024-01-01,11:39:12 AM,TEKE::TEKE,Doppelganger,Doppelganger,0,0,Rock,MERLIN - Kill Rock Stars,759656074605,0,0
32598,Score keeper,160092,Vostalavista,2024-01-01,11:43:14 AM,Alfredo Rodriguez,Distant Memories,Coral Way,0,0,Jazz,ORCHARD - Mack Avenue Records,673203119468,0,0
32599,Score keeper,160092,Vostalavista,2024-01-01,11:46:35 AM,Veronica Swift,Closer,Closer,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120266,0,0
32600,Score keeper,160092,Vostalavista,2024-01-01,11:55:34 AM,Dusty Trails,They May Call Me A Dreamer,Dusty Trails,0,0,Jazz,WMG - Atlantic Jazz,075678331121,0,0
32601,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:06:33 PM,Haiku Hands,Nunchucka,Nunchucka,0,0,Electro,MERLIN - Spinning Top Records,617308052923,0,0
32602,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:09:38 PM,Bebel Gilberto,Adeus América,Adeus América,0,0,,[PIAS],5400863102579,0,0
32603,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:13:28 PM,Lava La Rue,Hi-Fidelity,Hi-Fidelity,0,0,,BELIEVE - Marathon Artists,3616846915711,0,0
32604,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:16:44 PM,Franck Biyong,Njombi,Kunde,0,0,,BELIEVE - Akhetaton Records,3617051754041,0,0
32605,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:24:28 PM,Junior Santos,Mangulina-O,Conpambiche,0,0,,Junior Santos,195079389115,0,0
32606,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:28:54 PM,Ebi Soda,Please Don't - Instrumental,Please Don't,0,0,,MERLIN - Tru Thoughts,5060609666118,0,0
32607,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:32:00 PM,Iron & Wine,Thomas County Law - Live,Thomas County Law (Live),0,0,,Subpop Record Group,098787907872,0,0
32608,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:35:08 PM,Meridian Brothers,Metamorfosis,Metamorfosis,0,0,,BELIEVE - Ansonia Records,3616846875992,0,0
32609,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:40:00 PM,Count Basie,Swingin' At The Daisy Chain (01-21-37),Complete Jazz Series 1936 - 1938,0,0,Jazz,Complete Jazz Series,884385066161,1,0
32610,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:42:47 PM,Ben Harper,Love After Love,Love After Love,0,0,,Chrysalis Records,0810098505871,0,0
32611,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:45:17 PM,Alison Goldfrapp,So Hard So Hot,So Hard So Hot,0,0,Electronic,Skint Records,4050538904222,0,0
32612,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:49:50 PM,Bombay Bicycle Club,My Big Day,My Big Day,0,0,Rock,ORCHARD - Mmm…Records Ltd,197188967437,0,0
32613,"WRUV 1/1/24, 12:06 PM",64581,Program Director,2024-01-01,12:52:42 PM,Hilario Duran and his Latin Jazz Big Band,I Remember Mingus,Cry Me A River,0,0,Jazz,MERLIN - Alma Records,880504908329,0,0
32614,The Dazey Chain,171945,DJ Daze,2024-01-01,1:00:03 PM,Overcoats,Horsegirl,Horsegirl,0,0,,ORCHARD - Never Fall Back Records,196925174978,0,0
32615,The Dazey Chain,171945,DJ Daze,2024-01-01,1:03:12 PM,Yaeji,For Granted,For Granted,0,0,Electronic,MERLIN - XL Recordings,5059638398176,0,0
32616,The Dazey Chain,171945,DJ Daze,2024-01-01,1:05:52 PM,Ike Quebec,Acquitted - 2004 Digital Remaster/RVG,Heavy Soul (Remastered),0,0,Jazz,UMG - Blue Note Records,00724386447258,0,0
32617,The Dazey Chain,171945,DJ Daze,2024-01-01,1:11:27 PM,Easy Star All-Stars,Starman,Starman,0,0,,MERLIN - Easy Star Records,0657481317884,0,0
32618,The Dazey Chain,171945,DJ Daze,2024-01-01,1:15:54 PM,Quiet Dawn,A Lil Bruk,Simple,0,0,Electronic,First Word Records,5050580798960,0,0
32619,The Dazey Chain,171945,DJ Daze,2024-01-01,1:17:16 PM,Albert Hammond Jr,Old Man,Melodies on Hiatus - Part 1,0,0,Rock,Red Bull Records,844942093825,0,0
32620,The Dazey Chain,171945,DJ Daze,2024-01-01,1:20:50 PM,Doc Watkins,Fur Elise,The Music of a Charlie Brown Christmas,0,0,Jazz,Outlaw Jazz Records,195269197971,0,0
32621,The Dazey Chain,171945,DJ Daze,2024-01-01,1:25:39 PM,Tom Caruana,Rhododendron,Adaptatrap,0,0,,BELIEVE - Tea Sea Records,3616843123195,0,0
32622,The Dazey Chain,171945,DJ Daze,2024-01-01,1:28:19 PM,Nitty Gritty Dirt Band,Way Downtown - 2002 Digital Remaster,Will The Circle Be Unbroken,0,0,Country,UMG - EMI,,0,0
32623,The Dazey Chain,171945,DJ Daze,2024-01-01,1:31:53 PM,Santigold,High Priestess,High Priestess,0,0,,MERLIN - Little Jerk Records,617308029673,0,0
32624,The Dazey Chain,171945,DJ Daze,2024-01-01,1:35:06 PM,PJ Harvey,"A Child's Question, August","A Child's Question, August",0,0,,PTKF,720841303206,0,0
32625,The Dazey Chain,171945,DJ Daze,2024-01-01,1:37:49 PM,Lillian Leadbetter,Not in the Mood for Heartbreak,State of Romance,0,0,Folk,DISTROKID,198053946656,0,0
32626,The Dazey Chain,171945,DJ Daze,2024-01-01,1:42:29 PM,Barkman,Back On,Togetherless,0,0,Jazz,DISTROKID,197714749520,0,0
32627,The Dazey Chain,171945,DJ Daze,2024-01-01,1:46:05 PM,Yuna,Make A Move,Y2,0,0,R&B,Independent,7316470504591,0,0
32628,The Dazey Chain,171945,DJ Daze,2024-01-01,1:49:22 PM,Yaeji,easy breezy,easy breezy,0,0,Electronic,MERLIN - XL Recordings,5059638431217,0,0
32629,The Dazey Chain,171945,DJ Daze,2024-01-01,1:52:40 PM,Side Liner,No Vember,No Vember,0,0,Electronic,Cosmicleaf Records,193483226057,0,0
32630,Boricua Van!,66049,JAH RED,2024-01-01,2:04:43 PM,Cortijo y Su Combo con Ismael Rivera,Mofongo Pelao,Fiesta Boricua,0,0,World,P-VINE RECORDS,4995879252963,0,0
32631,Boricua Van!,66049,JAH RED,2024-01-01,2:08:19 PM,Ramito,Feliz año nuevo,El Favorito de Puerto Rico,0,0,World,Titanium Latin Music,195039518180,0,0
32632,Boricua Van!,66049,JAH RED,2024-01-01,2:11:00 PM,Chuito El de Bayamon,Para El Ano Nuevo,Fiesta En El Batey,0,0,World,Ansonia,,0,0
32633,Boricua Van!,66049,JAH RED,2024-01-01,2:16:50 PM,Maso Rivera Y Sus Tipicos Ft. Jose Ortiz,En El Ano Nuevo,Parrandeando Con Maso Ricera Y Sus Tipicos,0,0,World,Tropical - Alma Records,,0,0
32634,Boricua Van!,66049,JAH RED,2024-01-01,2:19:35 PM,Odilio Gonzales 'El Jibarito De Lares',Aguinaldo De Pasion,El Vellon Pegao,0,0,World,Ansonia Records,,0,0
32635,Boricua Van!,66049,JAH RED,2024-01-01,2:22:53 PM,"Ernestina Reyes ""La Calandria""",Las Cadenas,Navidad Alegre,0,0,World,Boricua Records,,0,0
32636,Boricua Van!,66049,JAH RED,2024-01-01,2:27:14 PM,Isabel Davila con Tonito Ferrer y Su Jibaros Modernos,En Las Fiestas Navidenas,La Chabela,0,0,World,Ansonia Records,,0,0
32637,Boricua Van!,66049,JAH RED,2024-01-01,2:30:26 PM,German Rosario,Con La Cruz A Cuestas,Germán Rosario,0,0,,Ansonia Records,192641637445,0,0
32638,Boricua Van!,66049,JAH RED,2024-01-01,2:34:34 PM,Felix Olmo,Mi Puerto Rico,El Jibarito de Conovania,0,0,World,Discolando Records,196292346060,0,0
32639,Boricua Van!,66049,JAH RED,2024-01-01,2:38:47 PM,Baltazar Carrero,Toquen Un Seis Bombeao,Baltazar Carrero con Guitarras,0,0,World,Ansonia Records,192641711510,0,0
32640,Boricua Van!,66049,JAH RED,2024-01-01,2:42:59 PM,Mario Ortiz All Star Band,Güiro y Pandereta,Saoco!,0,0,,ORCHARD - Vampisoul,887396554023,0,0
32641,Boricua Van!,66049,JAH RED,2024-01-01,2:47:14 PM,Tonin Romero y Su Conjunto Tipico,Lo Tuyo Esta Asegurado,Tonin Romero y Su Conjunto Tipico,0,0,World,Ansonia Records,,0,0
32642,Boricua Van!,66049,JAH RED,2024-01-01,2:51:44 PM,Ramito,Recuerdos,Ramito Y La Musica Tipica De Puerto Rico,0,0,World,Elegante,,0,0
32643,Boricua Van!,66049,JAH RED,2024-01-01,2:53:52 PM,Luis Morales Ramos,Arboles de Mi Tierra - Seis Sentimental,Soy Boricua Como Tú,0,0,,Disco Hit,700277197327,0,0
32644,Boricua Van!,66049,JAH RED,2024-01-01,2:59:33 PM,Chuito El De Bayamon & Johnny Lopez el Bravo,Lamento Jíbaro,Música Jíbara Para Las Navidades,0,0,World,Fania,00846395025958,0,0
32645,Boricua Van!,66049,JAH RED,2024-01-01,3:03:51 PM,Vico C,Blam Blam - Versión Video Oficial,Blam Blam (Versión Video Oficial),0,0,,"ORCHARD - Nain Music, LLC",197189685514,0,0
32646,Boricua Van!,66049,JAH RED,2024-01-01,3:07:23 PM,Marshmello,Tempo,Tempo,0,0,,Sony Music Latin,196871341981,1,0
32647,Boricua Van!,66049,JAH RED,2024-01-01,3:10:02 PM,Tokischa,CANDY,CANDY,0,0,World,Sony Music Latin,,0,0
32648,Boricua Van!,66049,JAH RED,2024-01-01,3:11:19 PM,Wisin,Señorita,Señorita,0,0,,La Base Music Group/ WK Records,197190418460,1,0
32649,Boricua Van!,66049,JAH RED,2024-01-01,3:16:55 PM,"Nicky Jam, YOVNGCHIMI & ANGEL DIOR",Las Gatas (Dembow),Las Gatas (Dembow) - Single,0,0,World,"Legado Urbano, LLC",601958330111,1,0
32650,Boricua Van!,66049,JAH RED,2024-01-01,3:19:31 PM,Ñengo Flow & Wisin & Yandel,Puesta Pal' Perreo,Puesta Pal' Perreo - Single,0,0,World,Cinq,,0,0
32651,Boricua Van!,66049,JAH RED,2024-01-01,3:21:17 PM,Peso Pluma,BELLAKEO,BELLAKEO,0,0,,Luna Cristofanelli,720167179899,1,0
32652,Boricua Van!,66049,JAH RED,2024-01-01,3:25:04 PM,Saiko,CORLEONE,Saliendo del Planeta,0,0,,2023 SAIKO,197190589481,0,0
32653,Boricua Van!,66049,JAH RED,2024-01-01,3:28:27 PM,D Garcia Music,Quiero Volver a Repetir remix (Ft. Rauw Alejandro),Quiero Volver a Repetir (Remix),0,0,,H D Garcia,726665100168,0,0
32654,Boricua Van!,66049,JAH RED,2024-01-01,3:33:10 PM,Brytiago,Hptismo,Hptismo,0,0,,Business Music,720167357358,0,0
32655,Boricua Van!,66049,JAH RED,2024-01-01,3:39:00 PM,YOVNGCHIMI,Bandida Fina,WLGS,0,0,Heavy Metal,Glizzy Gvng Inc./Encore,8721056232550,0,0
32656,Boricua Van!,66049,JAH RED,2024-01-01,3:42:13 PM,Farruko,Prospero Ano III,Prospero Ano III,0,0,World,Carbon Fiber Music,,1,0
32657,Boricua Van!,66049,JAH RED,2024-01-01,3:45:56 PM,Arcángel,LA CHAMBA,LA CHAMBA,0,0,,Rimas Entertainment LLC.,197190228724,0,0
32658,Boricua Van!,66049,JAH RED,2024-01-01,3:49:05 PM,Ozuna,Fenti,Fenti,0,0,,Aura Music Corp.,197190394726,1,0
32659,Boricua Van!,66049,JAH RED,2024-01-01,3:52:38 PM,Tego Calderón,La Receta,La Receta,0,0,,UMG - UMLE - Latino,00602455790262,0,0
32660,Boricua Van!,66049,JAH RED,2024-01-01,3:56:36 PM,Tego Calderón,Loiza,El Abayarde,0,0,World,"Jiggiri Records, Inc.",848928003976,0,0
32661,the underground,171932,DJ sherm the worm,2024-01-01,4:02:02 PM,Kiltro,All the Time in the World,All the Time in the World,0,0,,KILTRO,766310653533,0,0
32662,the underground,171932,DJ sherm the worm,2024-01-01,4:06:22 PM,Aaron Diehl,Gemini,Zodiac Suite,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120167,0,0
32663,the underground,171932,DJ sherm the worm,2024-01-01,4:08:33 PM,Marcos Valle,Freio Aerodynamico,Brazilian Love Affair 2,0,0,World,MERLIN - Jaxx Records,634457471757,0,0
32664,the underground,171932,DJ sherm the worm,2024-01-01,4:14:36 PM,Eye of the High,Seismic Shift - Radio Edit,Seismic Shift - EP,0,0,,BELIEVE - Higher Grade,3617052001229,0,0
32665,the underground,171932,DJ sherm the worm,2024-01-01,4:15:42 PM,Malboro,Banger,Hood Pastor,0,0,Hip Hop/Rap,ORCHARD - No. 1 Sound Limited,191773909093,0,0
32666,the underground,171932,DJ sherm the worm,2024-01-01,4:19:22 PM,Ty,Folks Say People Say,A Work Of Heart,0,0,,Jazz Refreshed,5050580684294,0,0
32667,the underground,171932,DJ sherm the worm,2024-01-01,4:23:32 PM,Chet Baker,I've Never Been in Love Before - Vocal,Chet Baker Sings,0,0,,RCA Victor,090266352128,0,0
32668,the underground,171932,DJ sherm the worm,2024-01-01,4:28:08 PM,Miki Yamanaka,Uh Oh,Shades of Rainbow,0,0,Jazz,ORCHARD - Cellar Live,197188923594,0,0
32669,the underground,171932,DJ sherm the worm,2024-01-01,4:31:59 PM,Dari Bay,Same Old Bumpy Road,Same Old Bumpy Road,0,0,,Dark Bay,197271242786,0,0
32670,the underground,171932,DJ sherm the worm,2024-01-01,4:40:07 PM,FOZ.,all too slow,Gardening Gloves,0,0,Hip Hop/Rap,Bedroom Recordings,195334892275,0,0
32671,the underground,171932,DJ sherm the worm,2024-01-01,4:44:00 PM,PJ Harvey,I Inside the Old I Dying,I Inside the Old I Dying,0,0,,PTKF,720841303206,0,0
32672,the underground,171932,DJ sherm the worm,2024-01-01,4:47:09 PM,Club d'Elf,D'Empty Dance,As Above,0,0,World,ORCHARD - Face Pelt Records,827577568906,0,0
32673,the underground,171932,DJ sherm the worm,2024-01-01,4:53:37 PM,Harold Mabern,Dear Lord,Mabern Plays Coltrane,0,0,Jazz,ORCHARD - Smoke Sessions,196292451245,0,0
32674,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:00:20 PM,Sarah King,You Were Wrong About Me,Always An Almost,0,0,Rock,Ringleader Records,197077349559,0,0
32675,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:02:28 PM,The Police,Peanuts,Outlandos D'Amour,0,0,,Polystar,082839475327,1,0
32676,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:06:30 PM,Jimmy Bruno,The Eternal Triangle,Burnin',0,0,Jazz,UMG - Concord Records,00013431461227,0,0
32677,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:12:09 PM,Sir Chloe,Know Better,Know Better,0,0,,Atlantic Records,075679701770,0,0
32678,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:15:18 PM,Theo Croker,SLOWLY (feat. Ego Ella May & D'LEAU),BY THE WAY (feat. Ego Ella May & D'LEAU),0,0,Jazz,SME - Masterworks,196589387752,0,0
32679,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:18:21 PM,Darshan Ambient,City of the Seven Hymns,A Day Like Any Other,0,0,,Spotted Peccary,600028240626,0,0
32680,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:23:44 PM,Anjimile,Animal,Animal,0,0,,MERLIN - 4AD,5059638404310,0,0
32681,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:26:14 PM,Yaeji,Passed Me By,Passed Me By,0,0,Electronic,MERLIN - XL Recordings,5059638398183,0,0
32682,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:30:15 PM,Jasdeep Singh Degun,In Search of Redemption,Anomaly,0,0,World,UMG - Real World,00884108010433,0,0
32683,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:35:55 PM,Al Jarreau,Take Five,Al Jarreau Works,0,0,Jazz,Rhino,603497983537,1,0
32684,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:43:23 PM,Donatinho,Ilusão de Nós,Sintetizamor,0,0,World,ORCHARD - Deckdisc,7898324313844,0,0
32685,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:46:56 PM,Kolonien,Varandra,Till Skogen,0,0,Folk,Cumbancha + Supertraditional,853001008557,0,0
32686,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:51:22 PM,Jungle,Candle Flame,Candle Flame,0,0,Electronic,Caiola Records,197188308315,0,0
32687,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:54:15 PM,Aaron Diehl,Cancer,Cancer,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120167,0,0
32688,"My God, What Have I Done?",171974,DJ Byrne,2024-01-01,5:59:06 PM,Aldous Harding,Passion Babe,Warm Chris,0,0,,MERLIN - 4AD,5059638348607,0,0
32689,i hope u like it,166235,dj tbd,2024-01-01,6:00:00 PM,Aldous Harding,Passion Babe,Warm Chris,0,0,Folk,Flying Nun Records,191400039155,0,0
32690,i hope u like it,166235,dj tbd,2024-01-01,6:02:35 PM,Bassekou Kouyate,The River Tune,Segu Blue,0,0,Folk,MERLIN - OutHere Records,880918073521,0,0
32691,i hope u like it,166235,dj tbd,2024-01-01,6:05:45 PM,Bülent Ortaçgil,Olmalı mı Olmamalı mı,Benimle Oynar Mısın,0,0,World,ORCHARD - BEĞENİ MÜZİK YAPIM,887845150424,0,0
32692,i hope u like it,166235,dj tbd,2024-01-01,6:07:51 PM,Pharoah Sanders,Farrell Tune - Live in Paris (1975),Live in Paris (1975),0,0,,Transversales Disques,3760179355390,0,0
32693,i hope u like it,166235,dj tbd,2024-01-01,6:15:28 PM,Sam Wilkes,Ag,Ag,1,0,Jazz,astrollage,4988044094246,0,0
32694,i hope u like it,166235,dj tbd,2024-01-01,6:19:10 PM,Art Feynman,Passed Over,Passed Over,1,0,Folk,MERLIN - Western Vinyl,617308057010,0,0
32695,i hope u like it,166235,dj tbd,2024-01-01,6:23:23 PM,DARGZ,Lou's Tune,Lou's Tune,0,0,R&B/Soul,Papercup Records,4018939472160,0,0
32696,i hope u like it,166235,dj tbd,2024-01-01,6:25:57 PM,Tierra Whack,Hungry Hippo,Whack World (instrumental),0,0,Hip Hop/Rap,Interscope Records,00602448010872,0,0
32697,i hope u like it,166235,dj tbd,2024-01-01,6:27:01 PM,Yussef Dayes,Rust (feat. Tom Misch),Rust (feat. Tom Misch),1,0,Jazz,YD Music Limited,197338790748,0,0
32698,i hope u like it,166235,dj tbd,2024-01-01,6:30:54 PM,ANOHNI,It’s My Fault,My Back Was A Bridge For You To Cross,1,0,Folk,MERLIN - Secretly Canadian,656605048062,0,0
32699,i hope u like it,166235,dj tbd,2024-01-01,6:33:56 PM,Ruth Garbus,Jessie Farms Nothing,Alive People,1,0,Folk,Orindal Records,3617223609438,0,0
32700,i hope u like it,166235,dj tbd,2024-01-01,6:34:08 PM,@,Letters,Mind Palace Music,1,0,Folk,MERLIN - Carpark Records,677517016758,0,0
32701,i hope u like it,166235,dj tbd,2024-01-01,6:36:30 PM,Youth Lagoon,Rabbit,Heaven Is a Junkyard,1,0,Rock,Fat Possum,197187454440,0,0
32702,i hope u like it,166235,dj tbd,2024-01-01,6:40:01 PM,Jan Jelinek,Western Mimikry,Kosmischer Pitch,0,0,,MERLIN - Faitiche,880918017327,0,0
32703,i hope u like it,166235,dj tbd,2024-01-01,6:43:03 PM,Sam Gendel,KL,AUDIOBOOK,1,0,Electronic,MERLIN - Psychic Hotline,850034504810,0,0
32704,i hope u like it,166235,dj tbd,2024-01-01,6:47:14 PM,BADBADNOTGOOD,Unfolding (Momentum 73),Talk Memory,0,0,Jazz,MERLIN - XL Recordings,5059638348768,0,0
32705,i hope u like it,166235,dj tbd,2024-01-01,6:51:39 PM,Misha Panfilov,Draw Us Here,Gala!,1,0,Electronic,Funk Night Records,,0,0
